Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GrLivAndBsmtArea,GardenArea,BathsAboveGrd
922,-0.8829434533393542,0.3616257365990325,-0.04685298947868936,-0.07635994478268415,0.050745515034704446,-0.7229447160289365,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,-1.0414205261371736,-2.3330717945559285,0.10609152301391138,-2.8821782062185872,-1.8023190417443533,-0.8284812264239917,0.22195980229987713,2.372967617081271,-0.8485405871053733,-0.5067164640105983,-0.13530939070093034,-1.3816510061065812,-1.4956374629819156,-0.770043326007478,-0.835334040238044,-0.7245628692585518,0.325225678520597,-0.6553920094546988,-0.6721940633356785,0.08753069311790107,-0.6091602450841446,-0.22672173988493843,1.0704440569622686,0.3276101991855924,-0.3446358881802271,-0.7383324294407972,0.4959815249751235,0.1426395876471705,-0.16535378583573715,0.26008014515006656,0.26013046011528834,0.41088935479788824,1.2063679531917664,-0.11245795677181211,1.2792699764176203,2.997176593559167,-0.24679557497894128,0.7843043175132861,3.2111552004448436,1.378044102199101,4.335644833437396,-0.8071233602034381,1.5077045835625225,0.24382753428064946,-0.9558274259570118,-0.9533548117690183,-2.6781362164206506,2.4708096186985014,-1.9627575834381523,-2.4392768137839225,-2.5651873565059913,-3.669111740451583,-3.8138873247609784,-3.7585682225367023,-0.9625047205345926,0.8959534818346055,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,1.0077872394179448,0.13313862237950522,-0.007203571551739434,0.18869289057646824,1.101860957131139,-0.2435819462511183,2.591684674403928
402,0.15273613842601408,0.3616257365990325,-0.143339975395261,-0.07857437992019788,0.050745515034704446,1.0073819813517968,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,0.6636245741266596,0.249892997900303,0.10609152301391138,0.1329441805824071,-0.2807370823967534,0.6321468074827592,0.22195980229987713,-1.1567998245663393,-1.0431687781288062,-0.5067164640105983,-0.13530939070093034,0.9193495287781435,0.9618247350366018,-0.770043326007478,-0.835334040238044,1.0203637932032803,0.325225678520597,1.0457143617521643,0.6127857500457828,0.08753069311790107,1.246117893790121,1.0049572935364939,-0.7018635425855023,0.3276101991855924,-0.3446358881802271,1.3542994653989124,0.575473166986201,0.1426395876471705,0.8786095755488093,0.26008014515006656,0.26013046011528834,0.5018409196501543,-0.8538088486868134,-0.11245795677181211,-0.29135681966873994,-0.8392094461965668,-0.24679557497894128,0.7843043175132861,-0.753569190802067,0.15590628035509943,-0.22244082403774193,0.7109444090680848,-0.33756152220173863,0.24382753428064946,0.5861704103935265,1.2458257415151426,0.5650603629254562,-1.0769137741508021,1.4251747182206094,0.3147834264283746,-0.2923119885103876,0.2879727589458768,0.29933557027209895,0.2893872259859977,-0.9625047205345926,-1.0788577234339851,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,0.2637319324393358,-1.3766275032449584,2.096239321556235,1.336574641583315,0.15235510779436895,-0.04686063770799958,0.060674892042901295
281,1.1884157301913822,0.3616257365990325,0.6261587772120202,0.41410307567383864,0.050745515034704446,-0.7229447160289365,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,0.32261555407389303,0.249892997900303,0.10609152301391138,0.1329441805824071,1.2408448769508467,0.6321468074827592,0.22195980229987713,-0.595995651594289,-0.21599896627921647,-0.5067164640105983,-0.13530939070093034,0.15234935048323528,0.2596926784598826,0.7339877856593018,1.3090816884317438,1.0203637932032803,0.325225678520597,-0.6553920094546988,0.6127857500457828,0.08753069311790107,1.246117893790121,1.0049572935364939,0.4705214233095526,0.3276101991855924,-0.3446358881802271,-0.1648506118280046,-0.537816037235963,0.1426395876471705,-0.16535378583573715,0.26008014515006656,0.26013046011528834,0.16524466184302145,1.1815784714167574,-0.11245795677181211,0.9600713620692786,-0.8392094461965668,-0.24679557497894128,0.7843043175132861,1.2287930048213882,0.15590628035509943,-0.22244082403774193,0.7109444090680848,0.2775271797196817,0.24382753428064946,0.5861704103935265,0.5127655570870889,0.5650603629254562,-0.5079392677504422,1.4251747182206094,0.3147834264283746,0.5003137673242211,0.2879727589458768,0.29933557027209895,0.2893872259859977,-0.9625047205345926,0.982818199917385,-0.41130099194928826,6.1867244608971355,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,-1.968433988496491,-0.6217444404327266,-0.007203571551739434,0.18869289057646824,0.35759883677946863,0.3127164572403391,1.3261797832234148
1402,1.1884157301913822,0.3616257365990325,-0.2915368868016288,-0.40308632708900966,0.050745515034704446,1.0073819813517968,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,-0.018393465978873626,0.249892997900303,0.10609152301391138,0.1329441805824071,1.2408448769508467,-0.09816720947061619,0.22195980229987713,-1.0578343822771539,-0.8971976348612315,-0.5067164640105983,-0.13530939070093034,0.9193495287781435,0.9618247350366018,-0.770043326007478,-0.835334040238044,-0.7245628692585518,0.325225678520597,1.0457143617521643,-0.6721940633356785,0.08753069311790107,-0.6091602450841446,1.0049572935364939,0.8285309983660748,0.3276101991855924,-0.3446358881802271,-1.2094145392304019,-0.46229860551993657,0.1426395876471705,0.8786095755488093,0.26008014515006656,0.26013046011528834,-0.794601166886945,1.1632251431651517,-0.11245795677181211,0.2967459481500486,1.0789835736813,-0.24679557497894128,0.7843043175132861,1.2287930048213882,0.15590628035509943,-0.22244082403774193,-0.8071233602034381,0.8926158816411021,0.24382753428064946,0.5861704103935265,0.5127655570870889,0.5650603629254562,-0.9765065083154445,1.4251747182206094,0.3147834264283746,-0.30169005541959637,0.2879727589458768,0.29933557027209895,0.2893872259859977,0.8532268982182831,0.9287659453824513,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,-0.8523510280285775,0.13313862237950522,-0.007203571551739434,0.18869289057646824,-0.0881084332053877,-0.4297559334326717,1.3261797832234148
132,1.1884157301913822,0.3616257365990325,0.04788734231132454,0.5704048171484778,0.050745515034704446,1.0073819813517968,-0.0907066725399477,0.029272820655592523,-1.3812893451600248,-0.21828471549869374,-0.018393465978873626,0.249892997900303,0.10609152301391138,0.1329441805824071,1.2408448769508467,-0.09816720947061619,0.22195980229987713,-0.8928919784618451,-0.6539123960819404,-0.5067164640105983,-0.13530939070093034,0.9193495287781435,0.9618247350366018,0.7339877856593018,0.8234903018022243,1.0203637932032803,0.325225678520597,1.0457143617521643,0.6127857500457828,0.08753069311790107,-0.6091602450841446,1.0049572935364939,0.7718060540895175,0.3276101991855924,-0.3446358881802271,-0.39653650926839445,-0.1112503064114927,0.1426395876471705,0.8786095755488093,0.26008014515006656,0.26013046011528834,-0.26876214872467263,1.2248837113540567,-0.11245795677181211,1.0690465647984282,1.0789835736813,-0.24679557497894128,0.7843043175132861,1.2287930048213882,0.15590628035509943,-0.22244082403774193,0.7109444090680848,0.2775271797196817,0.24382753428064946,0.5861704103935265,0.5127655570870889,1.375859507761983,-0.8091610652565151,0.29586395100102214,0.3147834264283746,-0.33928706743005815,0.2879727589458768,0.29933557027209895,0.2893872259859977,0.35983541967594085,0.7178676002672294,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,0.2637319324393358,0.8880216851917371,-0.007203571551739434,0.18869289057646824,0.6523543860837605,0.46179864029005335,1.3261797832234148
809,0.41165603636735615,0.3616257365990325,0.7514672819244081,0.7509012448031894,0.050745515034704446,-0.7229447160289365,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,-0.5299069960580236,0.249892997900303,0.10609152301391138,0.1329441805824071,0.4800538972770466,-0.8284812264239917,0.22195980229987713,0.12975092519306997,0.8544560843496642,-0.5067164640105983,-0.13530939070093034,0.9193495287781435,0.9618247350366018,0.7339877856593018,1.4874267680167692,-0.7245628692585518,0.325225678520597,-0.6553920094546988,-0.6721940633356785,0.08753069311790107,1.246117893790121,-0.22672173988493843,0.588533328751334,-3.2822833163688565,2.901355549173947,-0.17951412432315986,-0.039723755298929436,0.1426395876471705,-1.2093171472202835,0.26008014515006656,0.26013046011528834,-0.07948893534527793,-0.8538088486868134,-0.11245795677181211,-0.8501729618427031,1.0789835736813,-0.24679557497894128,-1.04783056819775,-0.753569190802067,0.15590628035509943,-0.22244082403774193,-0.8071233602034381,-0.33756152220173863,0.24382753428064946,0.5861704103935265,1.2458257415151426,0.5650603629254562,0.2283806817088472,0.29586395100102214,0.3147834264283746,0.09455108683645379,0.2879727589458768,0.29933557027209895,0.2893872259859977,-0.9625047205345926,-1.0788577234339851,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,-0.10829572104996867,-1.3766275032449584,-0.007203571551739434,0.18869289057646824,-0.5349115564744996,0.7921111220325926,-1.2048299991376121
1250,0.15273613842601408,0.3616257365990325,-0.3927854534993412,-0.4599239072066042,0.050745515034704446,-0.7229447160289365,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,-0.5299069960580236,0.249892997900303,0.10609152301391138,0.1329441805824071,-0.2807370823967534,-0.8284812264239917,0.22195980229987713,0.6905550981651202,1.6816258961992538,-0.5067164640105983,-0.13530939070093034,-1.3816510061065812,-1.4956374629819156,-0.770043326007478,-0.835334040238044,-0.7245628692585518,0.325225678520597,-0.6553920094546988,-0.6721940633356785,0.08753069311790107,-0.6091602450841446,-0.8425612565956546,0.6089850118233904,-1.477336558591632,2.900679931556594,-0.546304494463383,-0.3759358097389048,0.1426395876471705,-1.2093171472202835,0.26008014515006656,0.26013046011528834,-0.37440206484467103,-0.8538088486868134,-0.11245795677181211,-1.1301369270729889,-0.8392094461965668,-0.24679557497894128,-1.04783056819775,-0.753569190802067,0.15590628035509943,-0.22244082403774193,-0.8071233602034381,-0.33756152220173863,0.24382753428064946,-0.9558274259570118,-0.9533548117690183,0.5650603629254562,0.7973551881092072,-0.8334468162185651,-1.062246693677774,-0.8919566566281419,0.2879727589458768,0.29933557027209895,0.2893872259859977,-0.9625047205345926,0.9595245804937388,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,-0.48032337453927315,-0.6217444404327266,-0.007203571551739434,0.18869289057646824,-0.9125164813364698,-0.3313445397723794,-1.2048299991376121
1084,0.15273613842601408,0.3616257365990325,0.5410495090456825,-0.07127601197426388,0.050745515034704446,-0.7229447160289365,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,-0.5299069960580236,0.249892997900303,0.10609152301391138,0.1329441805824071,-0.2807370823967534,-0.09816720947061619,0.22195980229987713,0.19572788671919353,0.9517701798613807,1.5772442048780597,-0.13530939070093034,-0.2311507386642188,-0.09137334982847706,0.7339877856593018,1.3480563294896653,-0.7245628692585518,0.325225678520597,-0.6553920094546988,-0.6721940633356785,0.08753069311790107,-0.6091602450841446,-0.8425612565956546,0.6300093365749462,0.3276101991855924,-0.3446358881802271,0.4766826934593882,0.45177949914828114,0.1426395876471705,-1.2093171472202835,0.26008014515006656,0.26013046011528834,0.3594040454528841,-0.8538088486868134,-0.11245795677181211,-0.429139703594058,1.0789835736813,-0.24679557497894128,-1.04783056819775,-0.753569190802067,0.15590628035509943,-0.22244082403774193,-0.8071233602034381,-0.33756152220173863,0.24382753428064946,2.1281682467440644,1.2458257415151426,0.5650603629254562,0.295318858932419,0.29586395100102214,-1.062246693677774,-0.010088834199806896,0.2879727589458768,0.29933557027209895,0.2893872259859977,-0.9625047205345926,1.1377554222936967,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,1.1782327680858746,-1.224378681517882,-1.3766275032449584,-0.007203571551739434,0.18869289057646824,0.003019686324018888,-0.027375214831906722,-1.2048299991376121
614,0.15273613842601408,0.3616257365990325,0.09462780977386703,-0.16112399523431412,0.050745515034704446,-0.7229447160289365,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,-0.18889797600525696,-2.3330717945559285,0.10609152301391138,0.1329441805824071,-0.2807370823967534,-0.8284812264239917,0.22195980229987713,-1.189788305329401,-1.0918258258846643,-0.5067164640105983,-0.13530939070093034,0.9193495287781435,0.9618247350366018,-0.770043326007478,-0.835334040238044,-0.7245628692585518,0.325225678520597,1.0457143617521643,0.6127857500457828,0.08753069311790107,-0.6091602450841446,-0.22672173988493843,0.0982793904496246,0.3276101991855924,-0.3446358881802271,0.8331439087351967,0.17136882334432585,0.1426395876471705,0.8786095755488093,0.26008014515006656,0.26013046011528834,0.016389934222716264,-0.8538088486868134,-0.11245795677181211,-0.7586461925691398,-0.8392094461965668,-0.24679557497894128,-1.04783056819775,-0.753569190802067,0.15590628035509943,-0.22244082403774193,-0.8071233602034381,-0.33756152220173863,0.24382753428064946,-0.9558274259570118,-0.9533548117690183,-2.6781362164206506,2.4708096186985014,-1.9627575834381523,-2.4392768137839225,-2.5651873565059913,-3.669111740451583,-3.8138873247609784,0.2893872259859977,-0.9625047205345926,0.49970173236330556,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,2.1238701998858582,-0.6217444404327266,2.096239321556235,1.336574641583315,-0.34869578362371473,-0.0844572739595233,-1.2048299991376121
216,0.15273613842601408,0.3616257365990325,0.1868967099771879,0.17969468018086274,0.050745515034704446,1.0073819813517968,-0.0907066725399477,0.029272820655592523,0.0047466987806186614,-0.21828471549869374,-0.5299069960580236,0.249892997900303,0.10609152301391138,0.1329441805824071,-0.2807370823967534,-0.8284812264239917,0.22195980229987713,0.4266472520606259,-0.6052553483260822,-0.5067164640105983,-0.13530939070093034,-0.2311507386642188,-0.09137334982847706,0.7339877856593018,0.9493805065860943,-0.7245628692585518,0.325225678520597,-0.6553920094546988,-0.6721940633356785,0.08753069311790107,-0.6091602450841446,-0.8425612565956546,0.3835234167390444,0.3276101991855924,-0.3446358881802271,0.4979102311312452,0.062057158019888654,0.1426395876471705,-1.2093171472202835,0.26008014515006656,0.26013046011528834,0.3220744372740887,-0.8538088486868134,-0.11245795677181211,-0.46515651247969647,-0.8392094461965668,3.930845462345746,-1.04783056819775,-0.753569190802067,-1.066231541488902,-0.22244082403774193,0.7109444090680848,-0.33756152220173863,-4.276657545716158,0.5861704103935265,-0.22029462734096467,0.5650603629254562,0.5296024792149201,-0.8334468162185651,-1.062246693677774,-0.07423823449853782,0.2879727589458768,0.29933557027209895,0.2893872259859977,-0.9625047205345926,-1.0788577234339851,-0.41130099194928826,-0.11753289414719566,-0.30431877323608597,-0.06471493512341032,-0.09053301858405544,-0.48032337453927315,-1.3766275032449584,-0.007203571551739434,0.18869289057646824,-0.2572740221186952,0.21585530651565762,-1.2048299991376121
